Time: 3135,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:58,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  545,adAvg:  579,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3136,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:59,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  545,adAvg:  570,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3137,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:60,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  423,adAvg:  533,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3138,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:61,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  423,adAvg:  506,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3139,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:62,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  423,adAvg:  485,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3140,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:63,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  423,adAvg:  469,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3141,g_pluseCnt:  0,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:64,g_pulseState:1,			  g_oldData:  227, g_newData:  714,adc:  230,adAvg:  409,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3142,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 1,g_badFlag: 0,g_InvalCnt:0,g_pulseState:1,			  g_oldData:  364, g_newData:  364,adc:  230,adAvg:  364,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 1,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3143,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:1,g_pulseState:1,			  g_oldData:  364, g_newData:  331,adc:  230,adAvg:  331,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3144,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:2,g_pulseState:1,			  g_oldData:  364, g_newData:  305,adc:  230,adAvg:  305,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3145,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:3,g_pulseState:1,			  g_oldData:  364, g_newData:  274,adc:  181,adAvg:  274,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3146,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:4,g_pulseState:1,			  g_oldData:  364, g_newData:  251,adc:  181,adAvg:  251,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3147,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:5,g_pulseState:1,			  g_oldData:  364, g_newData:  233,adc:  181,adAvg:  233,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  227,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3148,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:6,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  181,adAvg:  220,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  220,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3149,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:7,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  395,adAvg:  264,g_vpp:  377,g_dc:  471,g_prec:  259,g_adMax:  714,g_adMin:  220,			  g_highTh:  482,g_lowTh:  377,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3150,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:8,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  395,adAvg:  296,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:-4096,g_adMin: 4095,			  g_highTh:  482,g_lowTh:  344,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3151,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:9,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  395,adAvg:  321,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  321,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3152,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:10,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  395,adAvg:  339,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  339,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3153,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:11,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  664,adAvg:  420,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  420,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3154,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:12,g_pulseState:1,			  g_oldData:  364, g_newData:  220,adc:  664,adAvg:  481,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  481,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 0,g_currState: 0,,loop:120,g_reportLen: 4
Time: 3155,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:13,g_pulseState:1,			  g_oldData:  220, g_newData:  527,adc:  664,adAvg:  527,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  527,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 0,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3156,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:14,g_pulseState:1,			  g_oldData:  220, g_newData:  561,adc:  664,adAvg:  561,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  561,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3157,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:15,g_pulseState:1,			  g_oldData:  220, g_newData:  600,adc:  718,adAvg:  600,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  600,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3158,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:16,g_pulseState:1,			  g_oldData:  220, g_newData:  629,adc:  718,adAvg:  629,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  629,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3159,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:17,g_pulseState:1,			  g_oldData:  220, g_newData:  651,adc:  718,adAvg:  651,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  651,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3160,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:18,g_pulseState:1,			  g_oldData:  220, g_newData:  668,adc:  718,adAvg:  668,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  668,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3161,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:19,g_pulseState:1,			  g_oldData:  220, g_newData:  673,adc:  688,adAvg:  673,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  673,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3162,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:20,g_pulseState:1,			  g_oldData:  220, g_newData:  677,adc:  688,adAvg:  677,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  677,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3163,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:21,g_pulseState:1,			  g_oldData:  220, g_newData:  679,adc:  688,adAvg:  679,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  679,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3164,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:22,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  688,adAvg:  681,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3165,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:23,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  570,adAvg:  653,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3166,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:24,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  570,adAvg:  632,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3167,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:25,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  570,adAvg:  617,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3168,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:26,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  570,adAvg:  605,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3169,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:27,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  563,adAvg:  594,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3170,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:28,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  563,adAvg:  586,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3171,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:29,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  563,adAvg:  580,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3172,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:30,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  563,adAvg:  576,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3173,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:31,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  582,adAvg:  577,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3174,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:32,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  582,adAvg:  578,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3175,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:33,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  582,adAvg:  579,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3176,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:34,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  582,adAvg:  580,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3177,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:35,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  607,adAvg:  586,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3178,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:36,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  607,adAvg:  591,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3179,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:37,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  607,adAvg:  595,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3180,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:38,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  607,adAvg:  598,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3181,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:39,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  629,adAvg:  606,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3182,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:40,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  629,adAvg:  611,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3183,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:41,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  629,adAvg:  616,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3184,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:42,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  629,adAvg:  619,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3185,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:43,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  643,adAvg:  625,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3186,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:44,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  643,adAvg:  629,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3187,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:45,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  643,adAvg:  633,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3188,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:46,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  643,adAvg:  635,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3189,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:47,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  604,adAvg:  627,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3190,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:48,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  604,adAvg:  621,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3191,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:49,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  604,adAvg:  617,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3192,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:50,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  604,adAvg:  613,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3193,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:51,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  657,adAvg:  624,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3194,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:52,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  657,adAvg:  632,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
Time: 3195,g_pluseCnt:  1,g_pulseValue: 87,g_pulseReportNum: 96,g_validDataCnt: 4,			  findFlagTmp: 0,g_badFlag: 0,g_InvalCnt:53,g_pulseState:1,			  g_oldData:  220, g_newData:  681,adc:  657,adAvg:  638,g_vpp:  494,g_dc:  467,g_prec:  339,g_adMax:  681,g_adMin:  321,			  g_highTh:  482,g_lowTh:  344,              g_preState: 1,g_currState: 1,,loop:120,g_reportLen: 4
